25-летний бишкекчанин обвиняется в развращении восьмилетней падчерицы
"Кыргызстанку, пропавшую в Стамбуле, не могут найти уже 10-й день"
"Продажа Mega. В администрации президента сообщили, что планы властей насчет компании не изменились"
"Садыр Жапаров на саммите: Организация стала вдохновляющим примером модели международных отношений, основанной на взаимном доверии и выгоде"
«Требуй чек — выиграй приз!» Для участия во втором туре лотереи нужно заново начать копить чеки
Дом замминистра мешал достроить тротуар в Бишкеке. Власти столицы сносят его забор
Акыйкатчы заявила о важности системных изменений по предотвращению насилия в отношении детей
Садыр Жапаров объявил выговор своему полпреду в Иссык-Кульской области Илиязу Иманбетову
ЗАО «Альфа Телеком» выставили на аукцион
Инспектор УПСМ застрелил бишкекчанина. Суд изменил ему приговор
Певица Анжелика Кайратова: В Бишкеке мне иногда хочется ходить в никабе
"Кыргызстанка, пропавшая в Турции, найдена живой и невредимой"
ГКНБ за злоупотребление должностным положением задержал сотрудников ГУ «Кадастр» Токмок-Чуйского филиала
Экс-члена правления «Керемет Банка» Тимура Джусупова приговорили к штрафу в 1 миллион сомов
В Бишкеке родственники умершего пациента избили реаниматолога
Более 60 детей утонули в Кыргызстане с начала года
"Не успев начаться. Автор проекта города будущего Асман заявил, что инвесторы убили его идею"
На Ала-Арчинском кладбище открыли памятник выдающемуся кинорежиссеру Болотбеку Шамшиеву
Минфин планирует увеличить сумму беспроцентного кредита предпринимателям до 5 млн сомов
В Национальном центре онкологии проведут бесплатный скрининг для женщин
В Кыргызстане прошел рейд «Нелегал-Трафик»
В Бишкеке на ремонт закрывают переулок Керченский
В Бишкеке начали бурить вторую скважину
"Содержание Жогорку Кенеша. В Минфине рассказали, какая сумма выделена из казны за полгода"
Итоги ОРТ. Сколько выпускников по республике прошли проходной балл?
Урановые хранилища в Джумгальском районе. Акылбек Жапаров выслушал опасения местных жителей
Муфтий: Такие опасные инициативы уничтожат корни нации
"Эдиль Байсалов: Защита свободы слова, других демократических прав и свобод — это часть нашей ДНК"
"Кто в итоге сносил? В Минтрансе сообщили, что скандальный забор замглавы снес добровольно"
В Джалал-Абаде начали строить современный IT-центр
25-летний бишкекчанин обвиняется в развращении восьмилетней падчерицы
"Кыргызстанку, пропавшую в Стамбуле, не могут найти уже 10-й день"
"Продажа Mega. В администрации президента сообщили, что планы властей насчет компании не изменились"
"Садыр Жапаров на саммите: Организация стала вдохновляющим примером модели международных отношений, основанной на взаимном доверии и выгоде"
«Требуй чек — выиграй приз!» Для участия во втором туре лотереи нужно заново начать копить чеки
Дом замминистра мешал достроить тротуар в Бишкеке. Власти столицы сносят его забор
Акыйкатчы заявила о важности системных изменений по предотвращению насилия в отношении детей
Садыр Жапаров объявил выговор своему полпреду в Иссык-Кульской области Илиязу Иманбетову
ЗАО «Альфа Телеком» выставили на аукцион
Инспектор УПСМ застрелил бишкекчанина. Суд изменил ему приговор
Из Ташкента на Иссык-Куль начнут летать прямые самолеты
Члену ОПГ Карышкыру вынесли приговор по делу о заказном убийстве
Двух кыргызстанских актрис признали лучшими на Международном театральном фестивале в России
Спасатели нашли тело утонувшего в реке Нарын водителя экскаватора
НПО «Центр музейных инициатив» при поддержке Фонда послов США помогла восстановить башню Бурана
Садыр Жапаров примет участие в саммите Совета глав государств ШОС
Завтра на Ала-Арчинском кладбище состоится открытие памятника Болоту Шамшиеву
В Бишкеке во время строительства многоэтажки погиб рабочий. Подрядчику выписали штраф в 23 тысячи сомов
Запрет на митинги в центре Бишкека продлили до 30 сентября
Одним из первых в СНГ. В Кыргызстане появятся своя криптовалюта
Cтаршеклассники со всего мира проводят исследование останков мамонтов Иссык-Кульской впадины
"Археологи обнаружили в Баткене останки людей, живших примерно в I-IV веках"
В кабмине поручили пересмотреть штрафы за использование питьевой воды в качестве поливной
Таможенная служба выявила ввоз контрабандных автозапчастей. Сумма ущерба превышает 200 тысяч сомов
Госсанэпиднадзор закрыл столичное кафе с «рататуями»
Акыйкатчы заявила о важности соблюдения прав человека при ведении бизнеса
Прошло первенство по силовому троеборью среди сборных ГУВД Бишкека и районных управлений
Турция спасла от смерти более 80 мигрантов
Абитуриент-2023. В Кыргызстане прием в вузы начнется 17 июля
Споры вокруг матчества. Конституционный суд дал пояснение
Страна потеряла одного из лучших знатоков горнорудной сферы страны. Скончался Валентин Богдецкий
Представители медиа и гражданского общества Кыргызстана обратились к послу Швейцарии с просьбой не выдавать визы депутатам-инициаторам закона о фейках
В бишкекском кафе по самсам на прилавке бегали огромные крысы. Госсанэпиднадзор проведет проверку (видео)
«Требуй чек – выиграй приз!» Список победителей суперпризов первого этапа
Сотрудники ГКНБ поймали рэкетиров в Оше (видео)
Экс-директору школы № 61 Юрию Низовскому огласили приговор
В Кыргызстане разрешили матчество. Общество разделилось на за и против
В Кыргызстан с официальным визитом прибыл глава МИД Малайзии
Команда из КР завоевала второе место на международном конкурсе «Юный спасатель»
"Кыргызстанку, пытавшуюся продать своего ребенка в России, осудили на пять лет. Мальчика привезли на родину"
Аэропорт «Манас» создал новую авиакомпанию «Асман Эйрлайнс»
Участники MadWay Rally расчистили дорогу Орнок – Кемин
День спасателей. Садыр Жапаров направил поздравление
На Ондуруша Токтонасырова возбудили уголовное дело
Неизвестные на машине забрали активиста Ондуруша Токтонасырова
Полиси-бриф. Модернизация формулы кыргызских имен
Экспертное мнение: Строительство Асмана чревато нагрузкой на хрупкую и уникальную экосистему Иссык-Куля
Детской больнице в «Джале» вручили новое оборудование для улучшения качества помощи
Юные бишкекчане из социально незащищенных семей отправились на Иссык-Куль
Власти столицы продолжают рейды по ликвидации стихийной торговли на Ошском рынке
В «Национальной электрической сети Кыргызстана» произошли кадровые перестановки
630 млн долларов планирует вложить в экономику Кыргызстана РКФР
Полет нормальный. Аэропорт в Тамчы принял первый в турсезоне рейс из Оша
"Строительство Асмана, по предварительным оценкам, обойдется в 20 млрд долларов. Более 1 млрд долларов уже привлекли"
"Садыр Жапаров: Город Асман станет финансовым хабом, соединяющим Восток и Запад, Север и Юг!"
Завтра в Бишкеке закроют проезд на площади Ала-Тоо
С 1 июля ставка налога на сжиженный газ составит 3 тысячи сомов за тонну
"ГКНБ задержал гражданина Китая, пытавшегося пересечь границу Кыргызстана с поддельным паспортом"
В Бишкеке на пешеходном переходе насмерть сбили пенсионера. Им оказался кинорежиссер
В центре Иссык-Куля планируют построить искусственный остров
На Иссык-Куле проходит ралли в рамках международного проекта MadWay Rally
В Нарыне прошел третий международный фестиваль «Кыргызский шырдак​ XIII»
"Итоги Курман айта. На территории Ала-Арчинского водохранилища неизвестные выбросили целую кучу внутренностей, голов и ножек овец"
Садыр Жапаров открыл новый детский оздоровительный центр «Айкөл» на Иссык-Куле. Он относится к ГКНБ
Массовая драка мигрантов в Москве. Троих кыргызстанцев депортируют
663 медика страны получили значок «Отличник здравоохранения КР»
Нехватка воды. Абонентам жилмассива «Арча-Бешик» произвели перерасчет за воду
"«Если мы не будем болеть за нашу природу, то никто этого не сделает!» Садыр Жапаров призвал народ бережнее относиться к природе"
Муниципалитет организовал пресс-тур по строящимся детским садам
У депутатов начались каникулы. Завершилась вторая сессия Жогорку Кенеша
Глава кабмина Акылбек Жапаров принял участие в запуске Парка креативных индустрий в Бишкеке
Завтра начнется строительство экогорода Асмана на Иссык-Куле (видео)
На стройке в Москве подрались рабочие-мигранты стран СНГ
Ко Дню медицинского работника. Мэр столицы вручил награды муниципалитета
ЖК во втором и третьем чтениях принял законопроект о ежегодном пособии сиротам
"Алишер Козуев возмутился тем, что комиссионные коммерческих банков не снизились"
15-летняя девочка родила от насильника в Бишкеке. Она и ребенок нуждаются в помощи
В селе Мраморном в ДТП погибли трое подростков (видео)
Политолог: Принимаемые в Жогорку Кенеше законы должны быть сбалансированными
Айбек Осмонов: Только через пять лет после получения гражданства КР можно баллотироваться в президенты или депутаты ЖК
Парламент одобрил законопроект об ограничении оборота полиэтиленовых пакетов
"В Израиле открыли камень благодарности кыргызскому народу, приютившему еврейские семьи в годы Второй мировой войны"
ЖК одобрил ратификацию кредитного соглашения между Кыргызстаном и Саудовским фондом развития по проекту «Жилищное финансирование в КР»
"«Получается, что никому пособий выплачивать не будем, потому что единственные дети в семьях в армии не служат». Гуля Кожокулова о пособиях"
У прокуратуры исключили следственные функции
Кундузбек Сулайманов обеспокоен увеличением нагрузки на следователей МВД и ГКНБ
ГКНБ выявил 60 незаконных мечетей в Джалал-Абаде
UWW объявил хозяев отборочных матчей к Олимпийским играм 2024 года в Париже. Среди них есть Бишкек
Экс-генерального директора MegaCom Азата Базаркулова отправили в СИЗО
В реке Ак-Суу в Кадамджайском районе нашли тело восьмилетнего мальчика
Кабмин построит лабораторию In-vitro для выращивания экологически чистых растений
В Иссык-Атинском районе утонула 12-летняя девочка
Отец шестерых детей основал фирму по добыче угля и умер от рака. Карьером завладели подполковник и депутат
Кыргызский туризм получает мировое признание: международная премия в Шотландии и обложка престижного британского журнала
"Стало известно, где Садыр Жапаров совершил праздничную молитву по случаю Курман айта"
Акылбек Жапаров: Сотрудничество АУЦА и НАН КР является примером эффективного некоммерческого ГЧП
Будь как кочевник! В Нарыне пройдет этнофестиваль «Кыргыз шырдак XIII»
33-летняя бишкекчанка родила тройню
ГКНБ задержал бывшего генерального директора ЗАО «Альфа Телеком»
На ежегодном благотворительном гольф-турнире «Гольф во благо детей» организаторы собрали 1 473 323 сома
Певица Анжелика Кайратова: В Бишкеке мне иногда хочется ходить в никабе
"Кыргызстанка, пропавшая в Турции, найдена живой и невредимой"
ГКНБ за злоупотребление должностным положением задержал сотрудников ГУ «Кадастр» Токмок-Чуйского филиала
Экс-члена правления «Керемет Банка» Тимура Джусупова приговорили к штрафу в 1 миллион сомов
В Бишкеке родственники умершего пациента избили реаниматолога
Более 60 детей утонули в Кыргызстане с начала года
"Не успев начаться. Автор проекта города будущего Асман заявил, что инвесторы убили его идею"
На Ала-Арчинском кладбище открыли памятник выдающемуся кинорежиссеру Болотбеку Шамшиеву
Минфин планирует увеличить сумму беспроцентного кредита предпринимателям до 5 млн сомов
В Национальном центре онкологии проведут бесплатный скрининг для женщин
В Кыргызстане прошел рейд «Нелегал-Трафик»
В Бишкеке на ремонт закрывают переулок Керченский
В Бишкеке начали бурить вторую скважину
"Содержание Жогорку Кенеша. В Минфине рассказали, какая сумма выделена из казны за полгода"
Итоги ОРТ. Сколько выпускников по республике прошли проходной балл?
Урановые хранилища в Джумгальском районе. Акылбек Жапаров выслушал опасения местных жителей
Муфтий: Такие опасные инициативы уничтожат корни нации
"Эдиль Байсалов: Защита свободы слова, других демократических прав и свобод — это часть нашей ДНК"
"Кто в итоге сносил? В Минтрансе сообщили, что скандальный забор замглавы снес добровольно"
В Джалал-Абаде начали строить современный IT-центр
25-летний бишкекчанин обвиняется в развращении восьмилетней падчерицы
"Кыргызстанку, пропавшую в Стамбуле, не могут найти уже 10-й день"
"Продажа Mega. В администрации президента сообщили, что планы властей насчет компании не изменились"
"Садыр Жапаров на саммите: Организация стала вдохновляющим примером модели международных отношений, основанной на взаимном доверии и выгоде"
«Требуй чек — выиграй приз!» Для участия во втором туре лотереи нужно заново начать копить чеки
Дом замминистра мешал достроить тротуар в Бишкеке. Власти столицы сносят его забор
Акыйкатчы заявила о важности системных изменений по предотвращению насилия в отношении детей
Садыр Жапаров объявил выговор своему полпреду в Иссык-Кульской области Илиязу Иманбетову
ЗАО «Альфа Телеком» выставили на аукцион
Инспектор УПСМ застрелил бишкекчанина. Суд изменил ему приговор
Певица Анжелика Кайратова: В Бишкеке мне иногда хочется ходить в никабе
"Кыргызстанка, пропавшая в Турции, найдена живой и невредимой"
ГКНБ за злоупотребление должностным положением задержал сотрудников ГУ «Кадастр» Токмок-Чуйского филиала
Экс-члена правления «Керемет Банка» Тимура Джусупова приговорили к штрафу в 1 миллион сомов
В Бишкеке родственники умершего пациента избили реаниматолога
Более 60 детей утонули в Кыргызстане с начала года
"Не успев начаться. Автор проекта города будущего Асман заявил, что инвесторы убили его идею"
На Ала-Арчинском кладбище открыли памятник выдающемуся кинорежиссеру Болотбеку Шамшиеву
Минфин планирует увеличить сумму беспроцентного кредита предпринимателям до 5 млн сомов
В Национальном центре онкологии проведут бесплатный скрининг для женщин
В Кыргызстане прошел рейд «Нелегал-Трафик»
В Бишкеке на ремонт закрывают переулок Керченский
В Бишкеке начали бурить вторую скважину
"Содержание Жогорку Кенеша. В Минфине рассказали, какая сумма выделена из казны за полгода"
Итоги ОРТ. Сколько выпускников по республике прошли проходной балл?
Урановые хранилища в Джумгальском районе. Акылбек Жапаров выслушал опасения местных жителей
Муфтий: Такие опасные инициативы уничтожат корни нации
"Эдиль Байсалов: Защита свободы слова, других демократических прав и свобод — это часть нашей ДНК"
"Кто в итоге сносил? В Минтрансе сообщили, что скандальный забор замглавы снес добровольно"
В Джалал-Абаде начали строить современный IT-центр
25-летний бишкекчанин обвиняется в развращении восьмилетней падчерицы
"Кыргызстанку, пропавшую в Стамбуле, не могут найти уже 10-й день"
"Продажа Mega. В администрации президента сообщили, что планы властей насчет компании не изменились"
"Садыр Жапаров на саммите: Организация стала вдохновляющим примером модели международных отношений, основанной на взаимном доверии и выгоде"
«Требуй чек — выиграй приз!» Для участия во втором туре лотереи нужно заново начать копить чеки
Дом замминистра мешал достроить тротуар в Бишкеке. Власти столицы сносят его забор
Акыйкатчы заявила о важности системных изменений по предотвращению насилия в отношении детей
Садыр Жапаров объявил выговор своему полпреду в Иссык-Кульской области Илиязу Иманбетову
ЗАО «Альфа Телеком» выставили на аукцион
Инспектор УПСМ застрелил бишкекчанина. Суд изменил ему приговор
Из Ташкента на Иссык-Куль начнут летать прямые самолеты
Члену ОПГ Карышкыру вынесли приговор по делу о заказном убийстве
Двух кыргызстанских актрис признали лучшими на Международном театральном фестивале в России
Спасатели нашли тело утонувшего в реке Нарын водителя экскаватора
НПО «Центр музейных инициатив» при поддержке Фонда послов США помогла восстановить башню Бурана
Садыр Жапаров примет участие в саммите Совета глав государств ШОС
Завтра на Ала-Арчинском кладбище состоится открытие памятника Болоту Шамшиеву
В Бишкеке во время строительства многоэтажки погиб рабочий. Подрядчику выписали штраф в 23 тысячи сомов
Запрет на митинги в центре Бишкека продлили до 30 сентября
Одним из первых в СНГ. В Кыргызстане появятся своя криптовалюта
Cтаршеклассники со всего мира проводят исследование останков мамонтов Иссык-Кульской впадины
"Археологи обнаружили в Баткене останки людей, живших примерно в I-IV веках"
В кабмине поручили пересмотреть штрафы за использование питьевой воды в качестве поливной
Таможенная служба выявила ввоз контрабандных автозапчастей. Сумма ущерба превышает 200 тысяч сомов
Госсанэпиднадзор закрыл столичное кафе с «рататуями»
Акыйкатчы заявила о важности соблюдения прав человека при ведении бизнеса
Прошло первенство по силовому троеборью среди сборных ГУВД Бишкека и районных управлений
Турция спасла от смерти более 80 мигрантов
Абитуриент-2023. В Кыргызстане прием в вузы начнется 17 июля
Споры вокруг матчества. Конституционный суд дал пояснение
Страна потеряла одного из лучших знатоков горнорудной сферы страны. Скончался Валентин Богдецкий
Представители медиа и гражданского общества Кыргызстана обратились к послу Швейцарии с просьбой не выдавать визы депутатам-инициаторам закона о фейках
В бишкекском кафе по самсам на прилавке бегали огромные крысы. Госсанэпиднадзор проведет проверку (видео)
«Требуй чек – выиграй приз!» Список победителей суперпризов первого этапа
Сотрудники ГКНБ поймали рэкетиров в Оше (видео)
Экс-директору школы № 61 Юрию Низовскому огласили приговор
В Кыргызстане разрешили матчество. Общество разделилось на за и против
В Кыргызстан с официальным визитом прибыл глава МИД Малайзии
Команда из КР завоевала второе место на международном конкурсе «Юный спасатель»
"Кыргызстанку, пытавшуюся продать своего ребенка в России, осудили на пять лет. Мальчика привезли на родину"
Аэропорт «Манас» создал новую авиакомпанию «Асман Эйрлайнс»
Участники MadWay Rally расчистили дорогу Орнок – Кемин
День спасателей. Садыр Жапаров направил поздравление
На Ондуруша Токтонасырова возбудили уголовное дело
Неизвестные на машине забрали активиста Ондуруша Токтонасырова
Полиси-бриф. Модернизация формулы кыргызских имен
Экспертное мнение: Строительство Асмана чревато нагрузкой на хрупкую и уникальную экосистему Иссык-Куля
Детской больнице в «Джале» вручили новое оборудование для улучшения качества помощи
Юные бишкекчане из социально незащищенных семей отправились на Иссык-Куль
Власти столицы продолжают рейды по ликвидации стихийной торговли на Ошском рынке
В «Национальной электрической сети Кыргызстана» произошли кадровые перестановки
630 млн долларов планирует вложить в экономику Кыргызстана РКФР
Полет нормальный. Аэропорт в Тамчы принял первый в турсезоне рейс из Оша
"Строительство Асмана, по предварительным оценкам, обойдется в 20 млрд долларов. Более 1 млрд долларов уже привлекли"
"Садыр Жапаров: Город Асман станет финансовым хабом, соединяющим Восток и Запад, Север и Юг!"
Завтра в Бишкеке закроют проезд на площади Ала-Тоо
С 1 июля ставка налога на сжиженный газ составит 3 тысячи сомов за тонну
"ГКНБ задержал гражданина Китая, пытавшегося пересечь границу Кыргызстана с поддельным паспортом"
В Бишкеке на пешеходном переходе насмерть сбили пенсионера. Им оказался кинорежиссер
В центре Иссык-Куля планируют построить искусственный остров
На Иссык-Куле проходит ралли в рамках международного проекта MadWay Rally
В Нарыне прошел третий международный фестиваль «Кыргызский шырдак​ XIII»
"Итоги Курман айта. На территории Ала-Арчинского водохранилища неизвестные выбросили целую кучу внутренностей, голов и ножек овец"
Садыр Жапаров открыл новый детский оздоровительный центр «Айкөл» на Иссык-Куле. Он относится к ГКНБ
Массовая драка мигрантов в Москве. Троих кыргызстанцев депортируют
663 медика страны получили значок «Отличник здравоохранения КР»
Нехватка воды. Абонентам жилмассива «Арча-Бешик» произвели перерасчет за воду
"«Если мы не будем болеть за нашу природу, то никто этого не сделает!» Садыр Жапаров призвал народ бережнее относиться к природе"
Муниципалитет организовал пресс-тур по строящимся детским садам
У депутатов начались каникулы. Завершилась вторая сессия Жогорку Кенеша
Глава кабмина Акылбек Жапаров принял участие в запуске Парка креативных индустрий в Бишкеке
Завтра начнется строительство экогорода Асмана на Иссык-Куле (видео)
На стройке в Москве подрались рабочие-мигранты стран СНГ
Ко Дню медицинского работника. Мэр столицы вручил награды муниципалитета
ЖК во втором и третьем чтениях принял законопроект о ежегодном пособии сиротам
"Алишер Козуев возмутился тем, что комиссионные коммерческих банков не снизились"
15-летняя девочка родила от насильника в Бишкеке. Она и ребенок нуждаются в помощи
В селе Мраморном в ДТП погибли трое подростков (видео)
Политолог: Принимаемые в Жогорку Кенеше законы должны быть сбалансированными
Айбек Осмонов: Только через пять лет после получения гражданства КР можно баллотироваться в президенты или депутаты ЖК
Парламент одобрил законопроект об ограничении оборота полиэтиленовых пакетов
"В Израиле открыли камень благодарности кыргызскому народу, приютившему еврейские семьи в годы Второй мировой войны"
